RCID,PRIM,GRUP,OBJL,RVER,AGEN,FIDN,FIDS,LNAM,LNAM_REFS,FFPT_RIND,CATROD,CONDTN,NATCON,NOBJNM,OBJNAM,STATUS,INFORM,NINFOM,NTXTDS,SCAMAX,SCAMIN,TXTDSC,RECDAT,RECIND,SORDAT,SORIND
2767,2,2,116,1,550,175419307,1080,02260A74AFAB0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2768,2,2,116,1,550,175419321,1080,02260A74AFB90438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2769,2,2,116,1,550,175419335,1080,02260A74AFC70438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2770,2,2,116,1,550,175419349,1080,02260A74AFD50438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2771,2,2,116,1,550,175419433,1080,02260A74B0290438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2772,2,2,116,1,550,175419446,1080,02260A74B0360438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2773,2,2,116,1,550,175419461,1080,02260A74B0450438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2774,2,2,116,1,550,175419475,1080,02260A74B0530438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2775,2,2,116,1,550,175419489,1080,02260A74B0610438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2776,2,2,116,1,550,175419502,1080,02260A74B06E0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2777,2,2,116,1,550,175419516,1080,02260A74B07C0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2778,2,2,116,1,550,175419531,1080,02260A74B08B0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2779,2,2,116,1,550,175419545,1080,02260A74B0990438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2780,2,2,116,1,550,175419560,1080,02260A74B0A80438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2781,2,2,116,1,550,175419573,1080,02260A74B0B50438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2782,2,2,116,1,550,175419588,1080,02260A74B0C40438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2783,2,2,116,1,550,175419602,1080,02260A74B0D20438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2784,2,2,116,1,550,175419616,1080,02260A74B0E00438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2785,2,2,116,1,550,175419629,1080,02260A74B0ED0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2786,2,2,116,1,550,175419643,1080,02260A74B0FB0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2787,2,2,116,1,550,175419657,1080,02260A74B1090438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2788,2,2,116,1,550,175419671,1080,02260A74B1170438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2789,2,2,116,1,550,175419685,1080,02260A74B1250438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2790,2,2,116,1,550,175419699,1080,02260A74B1330438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2791,2,2,116,1,550,175419713,1080,02260A74B1410438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2792,2,2,116,1,550,175419727,1080,02260A74B14F0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2793,2,2,116,1,550,175419742,1080,02260A74B15E0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2794,2,2,116,1,550,175419755,1080,02260A74B16B0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2795,2,2,116,1,550,175419770,1080,02260A74B17A0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2796,2,2,116,1,550,175419784,1080,02260A74B1880438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2797,2,2,116,1,550,175419798,1080,02260A74B1960438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2798,2,2,116,1,550,175419811,1080,02260A74B1A30438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2799,2,2,116,1,550,175419825,1080,02260A74B1B10438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2800,2,2,116,1,550,175419854,1080,02260A74B1CE0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2801,2,2,116,1,550,175419867,1080,02260A74B1DB0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2802,2,2,116,1,550,175419882,1080,02260A74B1EA0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2803,2,2,116,1,550,175419896,1080,02260A74B1F80438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2804,2,2,116,1,550,175419910,1080,02260A74B2060438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2805,2,2,116,1,550,175419924,1080,02260A74B2140438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2806,2,2,116,1,550,175419939,1080,02260A74B2230438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2807,2,2,116,1,550,175419952,1080,02260A74B2300438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2808,2,2,116,1,550,175419980,1080,02260A74B24C0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2809,2,2,116,1,550,175419993,1080,02260A74B2590438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2810,2,2,116,1,550,175420038,1080,02260A74B2860438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2811,2,2,116,1,550,175420066,1080,02260A74B2A20438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2812,2,2,116,1,550,175420081,1080,02260A74B2B10438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2813,2,2,116,1,550,175420095,1080,02260A74B2BF0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2814,2,2,116,1,550,175420109,1080,02260A74B2CD0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2815,2,2,116,1,550,175420123,1080,02260A74B2DB0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2816,2,2,116,1,550,175420136,1080,02260A74B2E80438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2817,2,2,116,1,550,175420150,1080,02260A74B2F60438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2818,2,2,116,1,550,175420165,1080,02260A74B3050438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2819,2,2,116,1,550,175420180,1080,02260A74B3140438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2820,2,2,116,1,550,175420208,1080,02260A74B3300438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2821,2,2,116,1,550,175420222,1080,02260A74B33E0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2822,2,2,116,1,550,175420236,1080,02260A74B34C0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2823,2,2,116,1,550,175420250,1080,02260A74B35A0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2824,2,2,116,1,550,175420264,1080,02260A74B3680438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2825,2,2,116,1,550,175420278,1080,02260A74B3760438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2826,2,2,116,1,550,175420306,1080,02260A74B3920438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2827,2,2,116,1,550,175420320,1080,02260A74B3A00438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2828,2,2,116,1,550,175420334,1080,02260A74B3AE0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2829,2,2,116,1,550,175420348,1080,02260A74B3BC0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2830,2,2,116,1,550,175420363,1080,02260A74B3CB0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2831,2,2,116,1,550,175420377,1080,02260A74B3D90438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2832,2,2,116,1,550,175420390,1080,02260A74B3E60438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2833,2,2,116,1,550,175420404,1080,02260A74B3F40438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2834,2,2,116,1,550,175420418,1080,02260A74B4020438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2835,2,2,116,1,550,175420433,1080,02260A74B4110438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2836,2,2,116,1,550,175420446,1080,02260A74B41E0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2837,2,2,116,1,550,175420461,1080,02260A74B42D0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2838,2,2,116,1,550,175420475,1080,02260A74B43B0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2839,2,2,116,1,550,175420505,1080,02260A74B4590438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2840,2,2,116,1,550,175420533,1080,02260A74B4750438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2841,2,2,116,1,550,175420606,1080,02260A74B4BE0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2842,2,2,116,1,550,175420773,1080,02260A74B5650438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2843,2,2,116,1,550,175420787,1080,02260A74B5730438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2844,2,2,116,1,550,175420845,1080,02260A74B5AD0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2845,2,2,116,1,550,175420919,1080,02260A74B5F70438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2846,2,2,116,1,550,175420932,1080,02260A74B6040438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2847,2,2,116,1,550,175420947,1080,02260A74B6130438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2848,2,2,116,1,550,175420961,1080,02260A74B6210438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2849,2,2,116,1,550,175420974,1080,02260A74B62E0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2850,2,2,116,1,550,175420988,1080,02260A74B63C0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2851,2,2,116,1,550,175421002,1080,02260A74B64A0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2852,2,2,116,1,550,175421016,1080,02260A74B6580438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2853,2,2,116,1,550,175421029,1080,02260A74B6650438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2854,2,2,116,1,550,175421043,1080,02260A74B6730438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2855,2,2,116,1,550,175421057,1080,02260A74B6810438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2856,2,2,116,1,550,175421072,1080,02260A74B6900438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2857,2,2,116,1,550,175421085,1080,02260A74B69D0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2858,2,2,116,1,550,175421100,1080,02260A74B6AC0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2859,2,2,116,1,550,175421113,1080,02260A74B6B90438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2860,2,2,116,1,550,175421128,1080,02260A74B6C80438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2861,2,2,116,1,550,175421143,1080,02260A74B6D70438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2862,2,2,116,1,550,175421158,1080,02260A74B6E60438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2863,2,2,116,1,550,175421172,1080,02260A74B6F40438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2864,2,2,116,1,550,175421186,1080,02260A74B7020438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2865,2,2,116,1,550,175421201,1080,02260A74B7110438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2866,2,2,116,1,550,175421216,1080,02260A74B7200438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2867,2,2,116,1,550,175421230,1080,02260A74B72E0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2868,2,2,116,1,550,175421244,1080,02260A74B73C0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2869,2,2,116,1,550,175421258,1080,02260A74B74A0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2870,2,2,116,1,550,175421273,1080,02260A74B7590438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2871,2,2,116,1,550,175421286,1080,02260A74B7660438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2872,2,2,116,1,550,175421300,1080,02260A74B7740438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2873,2,2,116,1,550,175421314,1080,02260A74B7820438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2874,2,2,116,1,550,175421328,1080,02260A74B7900438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2875,2,2,116,1,550,175421342,1080,02260A74B79E0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2876,2,2,116,1,550,175421355,1080,02260A74B7AB0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2877,2,2,116,1,550,175421370,1080,02260A74B7BA0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2878,2,2,116,1,550,175421384,1080,02260A74B7C80438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2879,2,2,116,1,550,175421399,1080,02260A74B7D70438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2880,2,2,116,1,550,175421412,1080,02260A74B7E40438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2881,2,2,116,1,550,175421427,1080,02260A74B7F30438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2882,2,2,116,1,550,175421441,1080,02260A74B8010438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2883,2,2,116,1,550,175421455,1080,02260A74B80F0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2884,2,2,116,1,550,175421470,1080,02260A74B81E0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2885,2,2,116,1,550,175421483,1080,02260A74B82B0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2886,2,2,116,1,550,175421526,1080,02260A74B8560438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2887,2,2,116,1,550,175421540,1080,02260A74B8640438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2888,2,2,116,1,550,175421553,1080,02260A74B8710438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2889,2,2,116,1,550,175421568,1080,02260A74B8800438,,,,,,,36,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2890,2,2,116,1,550,175421582,1080,02260A74B88E0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2891,2,2,116,1,550,175421610,1080,02260A74B8AA0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2892,2,2,116,1,550,175421803,1080,02260A74B96B0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2893,2,2,116,1,550,175421817,1080,02260A74B9790438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2894,2,2,116,1,550,175421930,1080,02260A74B9EA0438,,,,,,,288,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2895,2,2,116,1,550,175421960,1080,02260A74BA080438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2896,2,2,116,1,550,175422419,1080,02260A74BBD30438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2897,2,2,116,1,550,175422434,1080,02260A74BBE20438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2898,2,2,116,1,550,175422447,1080,02260A74BBEF0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2899,2,2,116,1,550,175422542,1080,02260A74BC4E0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2900,2,2,116,1,550,175422555,1080,02260A74BC5B0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2901,2,2,116,1,550,175423161,1080,02260A74BEB90438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2902,2,2,116,1,550,175423176,1080,02260A74BEC80438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2903,2,2,116,1,550,175423206,1080,02260A74BEE60438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2904,2,2,116,1,550,175423221,1080,02260A74BEF50438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2905,2,2,116,1,550,175423235,1080,02260A74BF030438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2906,2,2,116,1,550,175423249,1080,02260A74BF110438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2907,2,2,116,1,550,175423291,1080,02260A74BF3B0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2908,2,2,116,1,550,175423361,1080,02260A74BF810438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2909,2,2,116,1,550,175423374,1080,02260A74BF8E0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2910,2,2,116,1,550,175423404,1080,02260A74BFAC0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2911,2,2,116,1,550,175423434,1080,02260A74BFCA0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2912,2,2,116,1,550,175423462,1080,02260A74BFE60438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2913,2,2,116,1,550,175423477,1080,02260A74BFF50438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2914,2,2,116,1,550,175423492,1080,02260A74C0040438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2915,2,2,116,1,550,175423506,1080,02260A74C0120438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2916,2,2,116,1,550,175423520,1080,02260A74C0200438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2917,2,2,116,1,550,175423533,1080,02260A74C02D0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2918,2,2,116,1,550,175423547,1080,02260A74C03B0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2919,2,2,116,1,550,175423576,1080,02260A74C0580438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2920,2,2,116,1,550,175423591,1080,02260A74C0670438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2921,2,2,116,1,550,175423620,1080,02260A74C0840438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2922,2,2,116,1,550,175423634,1080,02260A74C0920438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2923,2,2,116,1,550,175423649,1080,02260A74C0A10438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2924,2,2,116,1,550,175423664,1080,02260A74C0B00438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2925,2,2,116,1,550,175423692,1080,02260A74C0CC0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2926,2,2,116,1,550,175423706,1080,02260A74C0DA0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2927,2,2,116,1,550,175423720,1080,02260A74C0E80438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2928,2,2,116,1,550,175423735,1080,02260A74C0F70438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2929,2,2,116,1,550,175423749,1080,02260A74C1050438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2930,2,2,116,1,550,175423763,1080,02260A74C1130438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2931,2,2,116,1,550,175423947,1080,02260A74C1CB0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2932,2,2,116,1,550,175423962,1080,02260A74C1DA0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2933,2,2,116,1,550,175423976,1080,02260A74C1E80438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2934,2,2,116,1,550,175423991,1080,02260A74C1F70438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2935,2,2,116,1,550,175424005,1080,02260A74C2050438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2936,2,2,116,1,550,175437072,1080,02260A74F5100438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2937,2,2,116,1,550,175437087,1080,02260A74F51F0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2938,2,2,116,1,550,175437103,1080,02260A74F52F0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2939,2,2,116,1,550,175437462,1080,02260A74F6960438,,,,,,,332,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2940,2,2,116,1,550,175437492,1080,02260A74F6B40438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2941,2,2,116,1,550,175437631,1080,02260A74F73F0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2942,2,2,116,1,550,175447760,1080,02260A751ED00438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2943,2,2,116,1,550,175448119,1080,02260A7520370438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2944,2,2,116,1,550,175448135,1080,02260A7520470438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2945,2,2,116,1,550,175448151,1080,02260A7520570438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2946,2,2,116,1,550,175448167,1080,02260A7520670438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2947,2,2,116,1,550,175448182,1080,02260A7520760438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2948,2,2,116,1,550,175448274,1080,02260A7520D20438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2949,2,2,116,1,550,175448477,1080,02260A75219D0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2950,2,2,116,1,550,175448492,1080,02260A7521AC0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2951,2,2,116,1,550,175448508,1080,02260A7521BC0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2952,2,2,116,1,550,175448523,1080,02260A7521CB0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2953,2,2,116,1,550,175448539,1080,02260A7521DB0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2954,2,2,116,1,550,175448554,1080,02260A7521EA0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2955,2,2,116,1,550,175448711,1080,02260A7522870438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2956,2,2,116,1,550,175448742,1080,02260A7522A60438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2957,2,2,116,1,550,175448758,1080,02260A7522B60438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2958,2,2,116,1,550,175448774,1080,02260A7522C60438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2959,2,2,116,1,550,175448790,1080,02260A7522D60438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2960,2,2,116,1,550,175448806,1080,02260A7522E60438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2961,2,2,116,1,550,175448821,1080,02260A7522F50438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2962,2,2,116,1,550,175448837,1080,02260A7523050438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2963,2,2,116,1,550,175489870,1080,02260A75C34E0438,,,,,,,288,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2964,2,2,116,1,550,175407738,1080,02260A74827A0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2965,2,2,116,1,550,175407750,1080,02260A7482860438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2966,2,2,116,1,550,175407764,1080,02260A7482940438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2967,2,2,116,1,550,175407778,1080,02260A7482A20438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2968,2,2,116,1,550,175407792,1080,02260A7482B00438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2969,2,2,116,1,550,175407805,1080,02260A7482BD0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2970,2,2,116,1,550,175407818,1080,02260A7482CA0438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2971,2,2,116,1,550,175407831,1080,02260A7482D70438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2972,2,2,116,1,550,175407844,1080,02260A7482E40438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
2973,2,2,116,1,550,175407857,1080,02260A7482F10438,,,,,,,,,,,,,350000,,,,19990529,"US,US,graph,chart 11322"
